"","id","x","y","area","Nhat"
"11065",24753,3477971.611,-1560509.3,0.04,2.75781151943738e-08
"11066",24754,3477971.611,-1560709.3,0.04,1.07777740669962e-08
"11067",24755,3477971.611,-1560909.3,0.04,4.0280129096451e-09
"11068",24756,3477971.611,-1561109.3,0.04,1.43961089261001e-09
"11069",24757,3477971.611,-1561309.3,0.04,4.92103277903371e-10
"11070",24758,3477941.636,-1561455.59,0.04,2.11975773527125e-10
"11071",24869,3478242.233,-1542797.99,0.04,1.43875682838831
"11072",24870,3478175.629,-1542914.79,0.04,1.37032742097372
"11073",24871,3478171.611,-1543109.3,0.04,1.1737375665175
"11074",24872,3478171.611,-1543309.3,0.04,1.01506670244557
"11075",24873,3478171.611,-1543509.3,0.04,0.897864737007712
"11076",24874,3478171.611,-1543709.3,0.04,0.816989206546288
"11077",24875,3478171.611,-1543909.3,0.04,0.769547611964108
"11078",24876,3478171.611,-1544109.3,0.04,0.755289990013282
"11079",24877,3478171.611,-1544309.3,0.04,0.777406332492596
"11080",24878,3478171.611,-1544509.3,0.04,0.842208954577587
"11081",24879,3478171.611,-1544709.3,0.04,0.957336680373576
"11082",24880,3478171.611,-1544909.3,0.04,1.13678893455546
"11083",24881,3478171.611,-1545109.3,0.04,1.40377304660155
"11084",24882,3478171.611,-1545309.3,0.04,1.79428759075495
"11085",24883,3478171.611,-1545509.3,0.04,2.36269705366729
"11086",24884,3478171.611,-1545709.3,0.04,3.18991167255575
"11087",24885,3478171.611,-1545909.3,0.04,4.39490599336822
"11088",24886,3478171.611,-1546109.3,0.04,6.15026708744882
"11089",24887,3478171.611,-1546309.3,0.04,8.70207209256091
"11090",24888,3478171.611,-1546509.3,0.04,12.3933855171584
"11091",24889,3478171.611,-1546709.3,0.04,17.6887022201705
"11092",24890,3478171.611,-1546909.3,0.04,25.1934505690719
"11093",24891,3478171.611,-1547109.3,0.04,35.6582208241016
"11094",24892,3478171.611,-1547309.3,0.04,49.9524206887977
"11095",24893,3478171.611,-1547509.3,0.04,68.9885052839028
"11096",24894,3478171.611,-1547709.3,0.04,93.5791486141731
"11097",24895,3478171.611,-1547909.3,0.04,124.219996849822
"11098",24896,3478171.611,-1548109.3,0.04,160.813277953899
"11099",24897,3478171.611,-1548309.3,0.04,202.38156338675
"11100",24898,3478171.611,-1548509.3,0.04,246.857597079497
"11101",24899,3478171.611,-1548709.3,0.04,291.057755755341
"11102",24900,3478171.611,-1548909.3,0.04,330.931978607949
"11103",24901,3478171.611,-1549109.3,0.04,362.118500204134
"11104",24902,3478171.611,-1549309.3,0.04,380.726205445934
"11105",24903,3478171.611,-1549509.3,0.04,384.158129393552
"11106",24904,3478171.611,-1549709.3,0.04,371.730830857588
"11107",24905,3478171.611,-1549909.3,0.04,344.87867474489
"11108",24906,3478171.611,-1550109.3,0.04,306.859994055964
"11109",24907,3478171.611,-1550309.3,0.04,262.053055422702
"11110",24908,3478171.611,-1550509.3,0.04,215.065937457029
"11111",24909,3478171.611,-1550709.3,0.04,169.925111755745
"11112",24910,3478171.611,-1550909.3,0.04,129.543335183544
"11113",24911,3478171.611,-1551109.3,0.04,95.5412444904798
"11114",24912,3478171.611,-1551309.3,0.04,68.3732304846922
"11115",24913,3478171.611,-1551509.3,0.04,47.6351519518726
"11116",24914,3478171.611,-1551709.3,0.04,32.4217328848296
"11117",24915,3478171.611,-1551909.3,0.04,21.6368270911181
"11118",24916,3478171.611,-1552109.3,0.04,14.2104336028492
"11119",24917,3478171.611,-1552309.3,0.04,9.21887116977221
"11120",24918,3478171.611,-1552509.3,0.04,5.92878203063318
"11121",24919,3478171.611,-1552709.3,0.04,3.7928173917537
"11122",24920,3478171.611,-1552909.3,0.04,2.42137833491341
"11123",24921,3478171.611,-1553109.3,0.04,1.54719256634276
"11124",24922,3478171.611,-1553309.3,0.04,0.992078022690693
"11125",24923,3478171.611,-1553509.3,0.04,0.6398122505395
"11126",24924,3478171.611,-1553709.3,0.04,0.415800982138212
"11127",24925,3478171.611,-1553909.3,0.04,0.272705292413746
"11128",24926,3478171.611,-1554109.3,0.04,0.180696379188416
"11129",24927,3478171.611,-1554309.3,0.04,0.121045610001962
"11130",24928,3478171.611,-1554509.3,0.04,0.0819999597497113
"11131",24929,3478171.611,-1554709.3,0.04,0.0561687646259563
"11132",24930,3478171.611,-1554909.3,0.04,0.0388849889584032
"11133",24931,3478171.611,-1555109.3,0.04,0.0271838563193337
"11134",24932,3478171.611,-1555309.3,0.04,0.0191679660033765
"11135",24933,3478171.611,-1555509.3,0.04,0.0136125926823687
"11136",24934,3478171.611,-1555709.3,0.04,0.00971970082849942
"11137",24935,3478171.611,-1555909.3,0.04,0.00696397196586764
"11138",24936,3478171.611,-1556109.3,0.04,0.00499585759615535
"11139",24937,3478171.611,-1556309.3,0.04,0.00358010395126593
"11140",24938,3478171.611,-1556509.3,0.04,0.00255645965073389
"11141",24939,3478171.611,-1556709.3,0.04,0.00181435063901863
"11142",24940,3478171.611,-1556909.3,0.04,0.0012764210675896
"11143",24941,3478171.611,-1557109.3,0.04,0.000887753681283439
"11144",24942,3478171.611,-1557309.3,0.04,0.000608763798004401
"11145",24943,3478171.611,-1557509.3,0.04,0.000410491188346986
"11146",24944,3478171.611,-1557709.3,0.04,0.000271467876650576
"11147",24945,3478171.611,-1557909.3,0.04,0.000175623983577602
"11148",24946,3478171.611,-1558109.3,0.04,0.000110874247690151
"11149",24947,3478171.611,-1558309.3,0.04,6.81455479640284e-05
"11150",24948,3478171.611,-1558509.3,0.04,4.06853068098942e-05
"11151",24949,3478171.611,-1558709.3,0.04,2.35464485496045e-05
"11152",24950,3478171.611,-1558909.3,0.04,1.31844340556141e-05
"11153",24951,3478171.611,-1559109.3,0.04,7.12978851772716e-06
"11154",24952,3478171.611,-1559309.3,0.04,3.7177066653194e-06
"11155",24953,3478171.611,-1559509.3,0.04,1.8665379882169e-06
"11156",24954,3478171.611,-1559709.3,0.04,9.01195069722906e-07
"11157",24955,3478171.611,-1559909.3,0.04,4.17980264276626e-07
"11158",24956,3478171.611,-1560109.3,0.04,1.86063027990542e-07
"11159",24957,3478171.611,-1560309.3,0.04,7.9436649748686e-08
"11160",24958,3478171.611,-1560509.3,0.04,3.25089509684112e-08
"11161",24959,3478171.611,-1560709.3,0.04,1.27480708775795e-08
"11162",24960,3478171.611,-1560909.3,0.04,4.78911206035205e-09
"11163",24961,3478171.611,-1561109.3,0.04,1.72350523788503e-09
"11164",24962,3478156.313,-1561285.06,0.04,6.67892460472063e-10
"11165",24963,3478075.345,-1561411.75,0.04,3.08458563265813e-10
"11166",25074,3478389.329,-1542769.68,0.04,1.32375004528007
"11167",25075,3478371.611,-1542909.3,0.04,1.19503606665786
"11168",25076,3478371.611,-1543109.3,0.04,1.02563233234715
"11169",25077,3478371.611,-1543309.3,0.04,0.895765524388802
"11170",25078,3478371.611,-1543509.3,0.04,0.80000890164894
"11171",25079,3478371.611,-1543709.3,0.04,0.734469898451047
"11172",25080,3478371.611,-1543909.3,0.04,0.697025466527831
"11173",25081,3478371.611,-1544109.3,0.04,0.687677301330059
"11174",25082,3478371.611,-1544309.3,0.04,0.709209156459581
"11175",25083,3478371.611,-1544509.3,0.04,0.768142095670628
"11176",25084,3478371.611,-1544709.3,0.04,0.873369514770773
"11177",25085,3478371.611,-1544909.3,0.04,1.03756178136511
"11178",25086,3478371.611,-1545109.3,0.04,1.28181479440707
"11179",25087,3478371.611,-1545309.3,0.04,1.63890614130814
"11180",25088,3478371.611,-1545509.3,0.04,2.15833509111463
"11181",25089,3478371.611,-1545709.3,0.04,2.91372886122631
"11182",25090,3478371.611,-1545909.3,0.04,4.01327624943164
"11183",25091,3478371.611,-1546109.3,0.04,5.61382088099018
"11184",25092,3478371.611,-1546309.3,0.04,7.93891534417163
"11185",25093,3478371.611,-1546509.3,0.04,11.3002747552911
"11186",25094,3478371.611,-1546709.3,0.04,16.1203850102436
"11187",25095,3478371.611,-1546909.3,0.04,22.9512643695799
"11188",25096,3478371.611,-1547109.3,0.04,32.4805398204916
"11189",25097,3478371.611,-1547309.3,0.04,45.5116598751417
"11190",25098,3478371.611,-1547509.3,0.04,62.9017829697737
"11191",25099,3478371.611,-1547709.3,0.04,85.4414125055448
"11192",25100,3478371.611,-1547909.3,0.04,113.667760356995
"11193",25101,3478371.611,-1548109.3,0.04,147.622028265288
"11194",25102,3478371.611,-1548309.3,0.04,186.58896763179
"11195",25103,3478371.611,-1548509.3,0.04,228.888739591923
"11196",25104,3478371.611,-1548709.3,0.04,271.812556219197
"11197",25105,3478371.611,-1548909.3,0.04,311.787267696421
"11198",25106,3478371.611,-1549109.3,0.04,344.80731900861
"11199",25107,3478371.611,-1549309.3,0.04,367.088903789406
"11200",25108,3478371.611,-1549509.3,0.04,375.806898194698
"11201",25109,3478371.611,-1549709.3,0.04,369.712739575325
"11202",25110,3478371.611,-1549909.3,0.04,349.439147391284
"11203",25111,3478371.611,-1550109.3,0.04,317.385071684116
"11204",25112,3478371.611,-1550309.3,0.04,277.21067342876
"11205",25113,3478371.611,-1550509.3,0.04,233.098790267704
"11206",25114,3478371.611,-1550709.3,0.04,189.001173735356
"11207",25115,3478371.611,-1550909.3,0.04,148.063618049419
"11208",25116,3478371.611,-1551109.3,0.04,112.335385836243
"11209",25117,3478371.611,-1551309.3,0.04,82.762356023138
"11210",25118,3478371.611,-1551509.3,0.04,59.3847080755603
"11211",25119,3478371.611,-1551709.3,0.04,41.6299278032893
"11212",25120,3478371.611,-1551909.3,0.04,28.6053123353166
"11213",25121,3478371.611,-1552109.3,0.04,19.3306110752596
"11214",25122,3478371.611,-1552309.3,0.04,12.8898433053135
"11215",25123,3478371.611,-1552509.3,0.04,8.50877788885265
"11216",25124,3478371.611,-1552709.3,0.04,5.57777581522278
"11217",25125,3478371.611,-1552909.3,0.04,3.64170337328316
"11218",25126,3478371.611,-1553109.3,0.04,2.37449097693972
"11219",25127,3478371.611,-1553309.3,0.04,1.54992752072311
"11220",25128,3478371.611,-1553509.3,0.04,1.01495057126691
"11221",25129,3478371.611,-1553709.3,0.04,0.667948528494217
"11222",25130,3478371.611,-1553909.3,0.04,0.442409275341254
"11223",25131,3478371.611,-1554109.3,0.04,0.295222283699919
"11224",25132,3478371.611,-1554309.3,0.04,0.198618095941931
"11225",25133,3478371.611,-1554509.3,0.04,0.134764674025332
"11226",25134,3478371.611,-1554709.3,0.04,0.0922165968588847
"11227",25135,3478371.611,-1554909.3,0.04,0.0636146804692212
"11228",25136,3478371.611,-1555109.3,0.04,0.0442098768634137
"11229",25137,3478371.611,-1555309.3,0.04,0.030921586980966
"11230",25138,3478371.611,-1555509.3,0.04,0.0217385512425496
"11231",25139,3478371.611,-1555709.3,0.04,0.0153377738656014
"11232",25140,3478371.611,-1555909.3,0.04,0.0108416834729239
"11233",25141,3478371.611,-1556109.3,0.04,0.00766283916102801
"11234",25142,3478371.611,-1556309.3,0.04,0.0054041411630292
"11235",25143,3478371.611,-1556509.3,0.04,0.00379433664454641
"11236",25144,3478371.611,-1556709.3,0.04,0.00264607103340899
"11237",25145,3478371.611,-1556909.3,0.04,0.00182842375719533
"11238",25146,3478371.611,-1557109.3,0.04,0.00124881089279261
"11239",25147,3478371.611,-1557309.3,0.04,0.000840986708726702
"11240",25148,3478371.611,-1557509.3,0.04,0.00055704085199988
"11241",25149,3478371.611,-1557709.3,0.04,0.000362024856848801
"11242",25150,3478371.611,-1557909.3,0.04,0.000230311653140895
"11243",25151,3478371.611,-1558109.3,0.04,0.000143095472191187
"11244",25152,3478371.611,-1558309.3,0.04,8.66395066816046e-05
"11245",25153,3478371.611,-1558509.3,0.04,5.1013139099543e-05
"11246",25154,3478371.611,-1558709.3,0.04,2.91523950319634e-05
"11247",25155,3478351.473,-1558903.79,0.04,1.60813541125417e-05
"11248",25156,3478349.696,-1559110.74,0.04,8.42304764080168e-06
"11249",25157,3478356.441,-1559310.63,0.04,4.38715535402733e-06
"11250",25158,3478363.186,-1559510.53,0.04,2.20237247965322e-06
"11251",25159,3478369.719,-1559710.28,0.04,1.06492817122288e-06
"11252",25160,3478371.611,-1559909.3,0.04,4.94873047002909e-07
"11253",25161,3478371.611,-1560109.3,0.04,2.19917973909683e-07
"11254",25162,3478371.611,-1560309.3,0.04,9.38920168022363e-08
"11255",25163,3478371.611,-1560509.3,0.04,3.8491195341639e-08
"11256",25164,3478371.611,-1560709.3,0.04,1.5145774073358e-08
"11257",25165,3478371.611,-1560909.3,0.04,5.71897623953517e-09
"11258",25166,3478367.212,-1561104.32,0.04,2.11751614837576e-09
"11259",25167,3478310.353,-1561234.7,0.04,1.01266904903523e-09
"11260",25279,3478580.191,-1542732.96,0.04,1.20448490979602
"11261",25280,3478571.611,-1542909.3,0.04,1.05555467970387
"11262",25281,3478571.611,-1543109.3,0.04,0.914877717705646
"11263",25282,3478571.611,-1543309.3,0.04,0.806910923627201
"11264",25283,3478571.611,-1543509.3,0.04,0.727490433962903
"11265",25284,3478571.611,-1543709.3,0.04,0.67366482437301
"11266",25285,3478571.611,-1543909.3,0.04,0.643910542843274
"11267",25286,3478571.611,-1544109.3,0.04,0.638445967835794
"11268",25287,3478571.611,-1544309.3,0.04,0.659770601214317
"11269",25288,3478571.611,-1544509.3,0.04,0.713615704401409
"11270",25289,3478571.611,-1544709.3,0.04,0.809777874933955
"11271",25290,3478571.611,-1544909.3,0.04,0.960461416092726
"11272",25291,3478571.611,-1545109.3,0.04,1.18482648787534
"11273",25292,3478571.611,-1545309.3,0.04,1.51267782256315
"11274",25293,3478571.611,-1545509.3,0.04,1.98901929423547
"11275",25294,3478571.611,-1545709.3,0.04,2.68071038001713
"11276",25295,3478571.611,-1545909.3,0.04,3.6858409902052
"11277",25296,3478571.611,-1546109.3,0.04,5.14639235621503
"11278",25297,3478571.611,-1546309.3,0.04,7.2644711314994
"11279",25298,3478571.611,-1546509.3,0.04,10.3216715798019
"11280",25299,3478571.611,-1546709.3,0.04,14.6996914052825
"11281",25300,3478571.611,-1546909.3,0.04,20.8979852789412
"11282",25301,3478571.611,-1547109.3,0.04,29.5409703039434
"11283",25302,3478571.611,-1547309.3,0.04,41.3635566863471
"11284",25303,3478571.611,-1547509.3,0.04,57.1608164647734
"11285",25304,3478571.611,-1547709.3,0.04,77.6876534882908
"11286",25305,3478571.611,-1547909.3,0.04,103.500326195095
"11287",25306,3478571.611,-1548109.3,0.04,134.746118875015
"11288",25307,3478571.611,-1548309.3,0.04,170.930445570253
"11289",25308,3478571.611,-1548509.3,0.04,210.717541495337
"11290",25309,3478571.611,-1548709.3,0.04,251.841160722172
"11291",25310,3478571.611,-1548909.3,0.04,291.201209931291
"11292",25311,3478571.611,-1549109.3,0.04,325.189614977035
"11293",25312,3478571.611,-1549309.3,0.04,350.224110358168
"11294",25313,3478571.611,-1549509.3,0.04,363.389776550771
"11295",25314,3478571.611,-1549709.3,0.04,363.02730134068
"11296",25315,3478571.611,-1549909.3,0.04,349.096943355829
"11297",25316,3478571.611,-1550109.3,0.04,323.202322449861
"11298",25317,3478571.611,-1550309.3,0.04,288.262114363526
"11299",25318,3478571.611,-1550509.3,0.04,247.928467444978
"11300",25319,3478571.611,-1550709.3,0.04,205.921964602881
"11301",25320,3478571.611,-1550909.3,0.04,165.45783252685
"11302",25321,3478571.611,-1551109.3,0.04,128.882873378081
"11303",25322,3478571.611,-1551309.3,0.04,97.558752912711
"11304",25323,3478571.611,-1551509.3,0.04,71.9521295469482
"11305",25324,3478571.611,-1551709.3,0.04,51.8501370742126
"11306",25325,3478571.611,-1551909.3,0.04,36.615177264202
"11307",25326,3478571.611,-1552109.3,0.04,25.4144613869711
"11308",25327,3478571.611,-1552309.3,0.04,17.390581506388
"11309",25328,3478571.611,-1552509.3,0.04,11.7663486388331
"11310",25329,3478571.611,-1552709.3,0.04,7.89400004986013
"11311",25330,3478571.611,-1552909.3,0.04,5.26555905888922
"11312",25331,3478571.611,-1553109.3,0.04,3.50073730090637
"11313",25332,3478571.611,-1553309.3,0.04,2.32494707574752
"11314",25333,3478571.611,-1553509.3,0.04,1.54545925074448
"11315",25334,3478571.611,-1553709.3,0.04,1.02995060277909
"11316",25335,3478571.611,-1553909.3,0.04,0.689090606373772
"11317",25336,3478571.611,-1554109.3,0.04,0.463321674449539
"11318",25337,3478571.611,-1554309.3,0.04,0.313283045753552
"11319",25338,3478571.611,-1554509.3,0.04,0.213106903764034
"11320",25339,3478571.611,-1554709.3,0.04,0.14584186780167
"11321",25340,3478571.611,-1554909.3,0.04,0.100385900391022
"11322",25341,3478571.611,-1555109.3,0.04,0.069457827925707
"11323",25342,3478571.611,-1555309.3,0.04,0.0482678810400844
"11324",25343,3478571.611,-1555509.3,0.04,0.0336513143451861
"11325",25344,3478571.611,-1555709.3,0.04,0.0235054553992392
"11326",25345,3478571.611,-1555909.3,0.04,0.0164241583881976
"11327",25346,3478571.611,-1556109.3,0.04,0.0114601643586392
"11328",25347,3478571.611,-1556309.3,0.04,0.00797020833237975
"11329",25348,3478571.611,-1556509.3,0.04,0.00551368421155937
"11330",25349,3478571.611,-1556709.3,0.04,0.00378604902856637
"11331",25350,3478571.611,-1556909.3,0.04,0.00257483688673522
"11332",25351,3478571.611,-1557109.3,0.04,0.00173045022155534
"11333",25352,3478571.611,-1557309.3,0.04,0.00114665270445777
"11334",25353,3478571.611,-1557509.3,0.04,0.000747457941317534
"11335",25354,3478571.611,-1557709.3,0.04,0.000478248155749457
"11336",25355,3478571.611,-1557909.3,0.04,0.000299696120188121
"11337",25356,3478571.611,-1558109.3,0.04,0.000183547316366227
"11338",25357,3478571.611,-1558309.3,0.04,0.000109639631853374
"11339",25358,3478571.611,-1558509.3,0.04,6.37522481362695e-05
"11340",25359,3478566.425,-1558702.01,0.04,3.65956400986775e-05
"11341",25360,3478496.997,-1558820.05,0.04,2.40071245571402e-05
"11342",25364,3478472.715,-1559792.94,0.04,8.50050860291655e-07
"11343",25365,3478477.396,-1559931.66,0.04,4.95709518397378e-07
"11344",25366,3478483.712,-1560118.85,0.04,2.32451474696455e-07
"11345",25367,3478490.343,-1560315.37,0.04,1.01156095793986e-07
"11346",25368,3478497.037,-1560513.75,0.04,4.20147085811438e-08
"11347",25369,3478503.754,-1560712.81,0.04,1.67266931873169e-08
"11348",25370,3478510.482,-1560912.2,0.04,6.39081886453533e-09
"11349",25371,3478511.667,-1561069.07,0.04,2.90440455252841e-09
"11350",25483,3478816.595,-1542589.63,0.04,1.17839996098081
"11351",25484,3478772.096,-1542709.83,0.04,1.10006153692721
"11352",25485,3478771.611,-1542909.3,0.04,0.950682375606857
"11353",25486,3478771.611,-1543109.3,0.04,0.832091476129123
"11354",25487,3478771.611,-1543309.3,0.04,0.741014666065015
"11355",25488,3478771.611,-1543509.3,0.04,0.674242477568453
"11356",25489,3478771.611,-1543709.3,0.04,0.629543600535543
"11357",25490,3478771.611,-1543909.3,0.04,0.605863410741244
"11358",25491,3478771.611,-1544109.3,0.04,0.603603738964413
"11359",25492,3478771.611,-1544309.3,0.04,0.625084433592922
"11360",25493,3478771.611,-1544509.3,0.04,0.675346281126142
"11361",25494,3478771.611,-1544709.3,0.04,0.763488802156623
"11362",25495,3478771.611,-1544909.3,0.04,0.902398934531387
"11363",25496,3478771.611,-1545109.3,0.04,1.10962499185442
"11364",25497,3478771.611,-1545309.3,0.04,1.41227432057655
"11365",25498,3478771.611,-1545509.3,0.04,1.85127814966521
"11366",25499,3478771.611,-1545709.3,0.04,2.48733425962212
"11367",25500,3478771.611,-1545909.3,0.04,3.4092812849276
"11368",25501,3478771.611,-1546109.3,0.04,4.74539658625391
"11369",25502,3478771.611,-1546309.3,0.04,6.67787946913967
"11370",25503,3478771.611,-1546509.3,0.04,9.46016337536254
"11371",25504,3478771.611,-1546709.3,0.04,13.4354950640949
"11372",25505,3478771.611,-1546909.3,0.04,19.0532462567162
"11373",25506,3478771.611,-1547109.3,0.04,26.8766640069352
"11374",25507,3478771.611,-1547309.3,0.04,37.5725796532583
"11375",25508,3478771.611,-1547509.3,0.04,51.8709783689492
"11376",25509,3478771.611,-1547709.3,0.04,70.4820677469177
"11377",25510,3478771.611,-1547909.3,0.04,93.9629500444828
"11378",25511,3478771.611,-1548109.3,0.04,122.537330942366
"11379",25512,3478771.611,-1548309.3,0.04,155.890230131517
"11380",25513,3478771.611,-1548509.3,0.04,192.982109013589
"11381",25514,3478771.611,-1548709.3,0.04,231.94528252805
"11382",25515,3478771.611,-1548909.3,0.04,270.128739594378
"11383",25516,3478771.611,-1549109.3,0.04,304.335665180113
"11384",25517,3478771.611,-1549309.3,0.04,331.249176029151
"11385",25518,3478771.611,-1549509.3,0.04,347.977480528756
"11386",25519,3478771.611,-1549709.3,0.04,352.593708711322
"11387",25520,3478771.611,-1549909.3,0.04,344.525075258773
"11388",25521,3478771.611,-1550109.3,0.04,324.676722516656
"11389",25522,3478771.611,-1550309.3,0.04,295.251134899981
"11390",25523,3478771.611,-1550509.3,0.04,259.316016162857
"11391",25524,3478771.611,-1550709.3,0.04,220.244862213362
"11392",25525,3478771.611,-1550909.3,0.04,181.178177338097
"11393",25526,3478771.611,-1551109.3,0.04,144.625389751482
"11394",25527,3478771.611,-1551309.3,0.04,112.266430412783
"11395",25528,3478771.611,-1551509.3,0.04,84.9462562027748
"11396",25529,3478771.611,-1551709.3,0.04,62.809121976031
"11397",25530,3478771.611,-1551909.3,0.04,45.5020592737468
"11398",25531,3478771.611,-1552109.3,0.04,32.3848845770626
"11399",25532,3478771.611,-1552309.3,0.04,22.7056590829248
"11400",25533,3478771.611,-1552509.3,0.04,15.724099209874
"11401",25534,3478771.611,-1552709.3,0.04,10.7834456900417
"11402",25535,3478771.611,-1552909.3,0.04,7.34126539274982
"11403",25536,3478771.611,-1553109.3,0.04,4.97268727842039
"11404",25537,3478771.611,-1553309.3,0.04,3.35824317345707
"11405",25538,3478771.611,-1553509.3,0.04,2.26528998442019
"11406",25539,3478771.611,-1553709.3,0.04,1.52862847711721
"11407",25540,3478771.611,-1553909.3,0.04,1.03323892643321
"11408",25541,3478771.611,-1554109.3,0.04,0.700241492152615
"11409",25542,3478771.611,-1554309.3,0.04,0.476147603649809
"11410",25543,3478771.611,-1554509.3,0.04,0.324975749197948
"11411",25544,3478771.611,-1554709.3,0.04,0.222647105022396
"11412",25545,3478771.611,-1554909.3,0.04,0.153093567910786
"11413",25546,3478771.611,-1555109.3,0.04,0.105601200507278
"11414",25547,3478771.611,-1555309.3,0.04,0.0730195121122306
"11415",25548,3478771.611,-1555509.3,0.04,0.0505649016135534
"11416",25549,3478771.611,-1555709.3,0.04,0.0350256651500641
"11417",25550,3478771.611,-1555909.3,0.04,0.0242354979869507
"11418",25551,3478771.611,-1556109.3,0.04,0.0167252263166476
"11419",25552,3478771.611,-1556309.3,0.04,0.0114923332503072
"11420",25553,3478771.611,-1556509.3,0.04,0.00784817309294679
"11421",25554,3478771.611,-1556709.3,0.04,0.00531640825980709
"11422",25555,3478771.611,-1556909.3,0.04,0.0035652558073783
"11423",25556,3478771.611,-1557109.3,0.04,0.00236209532307835
"11424",25557,3478771.611,-1557309.3,0.04,0.00154290381303922
"11425",25558,3478771.611,-1557509.3,0.04,0.000991547731513855
"11426",25559,3478771.611,-1557709.3,0.04,0.000625644643492337
"11427",25560,3478771.611,-1557909.3,0.04,0.000386814705886296
"11428",25561,3478771.611,-1558109.3,0.04,0.000233875516376172
"11429",25562,3478771.611,-1558309.3,0.04,0.000138022252970508
"11430",25563,3478771.611,-1558509.3,0.04,7.93613429324706e-05
"11431",25564,3478758.204,-1558664.76,0.04,4.99354984752633e-05
"11432",25688,3478984.188,-1542559.67,0.04,1.10877717611669
"11433",25689,3478971.611,-1542709.3,0.04,1.00004479156471
"11434",25690,3478971.611,-1542909.3,0.04,0.872037587569833
"11435",25691,3478971.611,-1543109.3,0.04,0.770658871103281
"11436",25692,3478971.611,-1543309.3,0.04,0.692802471482124
"11437",25693,3478971.611,-1543509.3,0.04,0.635992246764697
"11438",25694,3478971.611,-1543709.3,0.04,0.598556599128662
"11439",25695,3478971.611,-1543909.3,0.04,0.579813125518771
"11440",25696,3478971.611,-1544109.3,0.04,0.580322170139833
"11441",25697,3478971.611,-1544309.3,0.04,0.602290002727856
"11442",25698,3478971.611,-1544509.3,0.04,0.650243083173528
"11443",25699,3478971.611,-1544709.3,0.04,0.732157129365329
"11444",25700,3478971.611,-1544909.3,0.04,0.860917638053528
"11445",25701,3478971.611,-1545109.3,0.04,1.05354809827196
"11446",25702,3478971.611,-1545309.3,0.04,1.33475274729549
"11447",25703,3478971.611,-1545509.3,0.04,1.74181951396351
"11448",25704,3478971.611,-1545709.3,0.04,2.32991605793466
"11449",25705,3478971.611,-1545909.3,0.04,3.17953880632444
"11450",25706,3478971.611,-1546109.3,0.04,4.40654421535689
"11451",25707,3478971.611,-1546309.3,0.04,6.17499173694465
"11452",25708,3478971.611,-1546509.3,0.04,8.71250803324233
"11453",25709,3478971.611,-1546709.3,0.04,12.32686969045
"11454",25710,3478971.611,-1546909.3,0.04,17.4208504244976
"11455",25711,3478971.611,-1547109.3,0.04,24.5000686611311
"11456",25712,3478971.611,-1547309.3,0.04,34.1658842319781
"11457",25713,3478971.611,-1547509.3,0.04,47.0831158136542
"11458",25714,3478971.611,-1547709.3,0.04,63.9119021178101
"11459",25715,3478971.611,-1547909.3,0.04,85.1963183441556
"11460",25716,3478971.611,-1548109.3,0.04,111.21116348166
"11461",25717,3478971.611,-1548309.3,0.04,141.783126461259
"11462",25718,3478971.611,-1548509.3,0.04,176.121051719887
"11463",25719,3478971.611,-1548709.3,0.04,212.706360049639
"11464",25720,3478971.611,-1548909.3,0.04,249.3001033854
"11465",25721,3478971.611,-1549109.3,0.04,283.109291187777
"11466",25722,3478971.611,-1549309.3,0.04,311.119106049749
"11467",25723,3478971.611,-1549509.3,0.04,330.54637815806
"11468",25724,3478971.611,-1549709.3,0.04,339.320384546778
"11469",25725,3478971.611,-1549909.3,0.04,336.471237470548
"11470",25726,3478971.611,-1550109.3,0.04,322.319320204016
"11471",25727,3478971.611,-1550309.3,0.04,298.411318896437
"11472",25728,3478971.611,-1550509.3,0.04,267.221459429863
"11473",25729,3478971.611,-1550709.3,0.04,231.702454662306
"11474",25730,3478971.611,-1550909.3,0.04,194.80471083839
"11475",25731,3478971.611,-1551109.3,0.04,159.074950408938
"11476",25732,3478971.611,-1551309.3,0.04,126.405099104517
"11477",25733,3478971.611,-1551509.3,0.04,97.9491688796865
"11478",25734,3478971.611,-1551709.3,0.04,74.1806333283113
"11479",25735,3478971.611,-1551909.3,0.04,55.037887498679
"11480",25736,3478971.611,-1552109.3,0.04,40.1023121870168
"11481",25737,3478971.611,-1552309.3,0.04,28.765721451595
"11482",25738,3478971.611,-1552509.3,0.04,20.3623509545287
"11483",25739,3478971.611,-1552709.3,0.04,14.2575141567391
"11484",25740,3478971.611,-1552909.3,0.04,9.89668350317144
"11485",25741,3478971.611,-1553109.3,0.04,6.82443439436503
"11486",25742,3478971.611,-1553309.3,0.04,4.68377883675235
"11487",25743,3478971.611,-1553509.3,0.04,3.20486079255777
"11488",25744,3478971.611,-1553709.3,0.04,2.18944752105038
"11489",25745,3478971.611,-1553909.3,0.04,1.49518138470545
"11490",25746,3478971.611,-1554109.3,0.04,1.02163419406055
"11491",25747,3478971.611,-1554309.3,0.04,0.6989262056092
"11492",25748,3478971.611,-1554509.3,0.04,0.478935301078312
"11493",25749,3478971.611,-1554709.3,0.04,0.328769394593064
"11494",25750,3478971.611,-1554909.3,0.04,0.226058693625722
"11495",25751,3478971.611,-1555109.3,0.04,0.15563377537857
"11496",25752,3478971.611,-1555309.3,0.04,0.107219479713018
